,id,title,soup
2575,9793,The Hills Have Eyes 2,newmexico mutant assault michaelbaileysmith archiekao jayacovone martinweisz horror thriller
2576,12212,Urban Legends: Final Cut,filmmaking highschool sequel jennifermorrison matthewdavis lorettadevine johnottman horror
2577,13768,Tuck Everlasting, alexisbledel williamhurt sissyspacek jayrussell fantasy drama sciencefiction
2578,8975,The Marine,gangsterboss wife war johncena kellycarlson robertpatrick johnbonito action adventure drama
2579,342521,Keanu,hitman stripclub africanamerican jordanpeele keegan-michaelkey tiffanyhaddish peteratencio action comedy
2580,45272,Country Strong,suicide alcohol adultery gwynethpaltrow garretthedlund timmcgraw shanafeste drama romance
2581,9424,Disturbing Behavior,suicide sex island jamesmarsden katieholmes nickstahl davidnutter mystery horror sciencefiction
2582,97367,The Place Beyond the Pines,corruption fathersonrelationship carnival ryangosling bradleycooper evamendes derekcianfrance drama crime
2583,254904,The November Man,cia retired agent piercebrosnan lukebracey olgakurylenko rogerdonaldson crime action thriller
2584,18681,Eye of the Beholder,beautifulwoman serialkiller secretservice ewanmcgregor ashleyjudd patrickbergin stephanelliott drama mystery thriller
2585,12162,The Hurt Locker,sniper explosive loyalty jeremyrenner anthonymackie briangeraghty kathrynbigelow drama thriller war
2586,11495,Firestarter,fire telepathy intelligence davidkeith drewbarrymore freddiejones markl.lester fantasy drama horror
2587,64689,Killing Them Softly,poker gambling robbery bradpitt scootmcnairy benmendelsohn andrewdominik crime thriller
2588,157849,A Most Wanted Man,terror muslim intelligence philipseymourhoffman rachelmcadams robinwright antoncorbijn thriller
2589,13166,Freddy Got Fingered,wheelchair slacker sausage tomgreen riptorn marisacoughlan tomgreen comedy
2590,15511,VeggieTales: The Pirates Who Don't Do Anything,brotherbrotherrelationship hostage vegetable philvischer mikenawrocki camclarke mikenawrocki adventure animation comedy
2591,37003,U2 3D, bono theedge adamclayton markpellington music documentary
2592,12211,Highlander: Endgame,lossoflover antiquary lossofpowers christopherlambert brucepayne adrianpaul douglasaarniokoski action fantasy sciencefiction
2593,13816,Idlewild,mortician tiedtochair songanddance andrébenjamin paulapatton terrencehoward bryanbarber crime drama music
2594,51828,One Day,basedonnovel comedian job annehathaway jimsturgess patriciaclarkson lonescherfig drama romance
2595,22798,Whip It,sport rollerderby duringcreditsstinger ellenpage aliashawkat kristenwiig drewbarrymore drama
2596,7501,Knockaround Guys,montana sheriff pileofdeadbodies barrypepper andydavoli sethgreen briankoppelman crime thriller
2597,10743,Confidence,grifter con bigcon edwardburns rachelweisz morrischestnut jamesfoley action comedy thriller
2598,37718,The Muse,screenwriter muse albertbrooks sharonstone andiemacdowell albertbrooks fantasy comedy
2599,15237,De-Lovely,musical biography hollywood kevinkline ashleyjudd jonathanpryce irwinwinkler drama music
2600,9686,New York Stories,newyork mother hotel woodyallen marvinchatinover maequestel francisfordcoppola comedy drama romance
2601,17644,Barney's Great Adventure,  stevegomer family
2602,97430,The Man with the Iron Fists,blacksmith brothel femmefatale russellcrowe lucyliu jamiechung rza action
2603,12257,Home Fries,waitress infidelity plannedmurder drewbarrymore catherineo'hara lukewilson deanparisot drama comedy romance
2604,13539,Here On Earth,carrace privateschool diner leeleesobieski chrisklein joshhartnett markpiznarski romance
2605,68,Brazil,bureaucracy policestate terror jonathanpryce robertdeniro katherinehelmond terrygilliam comedy sciencefiction
2606,14024,Raise Your Voice,music life'sdream aspiringsinger hilaryduff oliverjames davidkeith seanmcnamara music drama romance
2607,115,The Big Lebowski,whiterussian dude bowling jeffbridges johngoodman juliannemoore joelcoen comedy crime
2608,7874,Black Snake Moan,southernusa blues militaryservice samuell.jackson christinaricci justintimberlake craigbrewer drama
2609,4911,Dark Blue,corruption policebrutality riot kurtrussell scottspeedman michaelmichele ronshelton action crime drama
2610,1988,A Mighty Heart,terror journalism newlove angelinajolie danfutterman irrfankhan michaelwinterbottom drama thriller
2611,16222,Whatever It Takes, jodilyno'keefe shanewest marlasokoloff davidraynr drama comedy romance
2612,9557,Boat Trip,gay bikini cruiseship cubagoodingjr. horatiosanz roselynsánchez mortnathan comedy
2613,9026,The Importance of Being Earnest,newlove countryestate countryhouse ruperteverett colinfirth reesewitherspoon oliverparker comedy drama history
2614,57943,The Love Letter, campbellscott jenniferjasonleigh daviddukes dancurtis comedy drama fantasy
2615,18276,Hoot,owl teenager animalprotection lukewilson loganlerman brielarson wilshriner drama family
2616,8321,In Bruges,brugesbelgium townsquare vietnamese colinfarrell brendangleeson ralphfiennes martinmcdonagh comedy drama crime
2617,72359,Peeples,duringcreditsstinger womandirector craigrobinson kerrywashington davidalangrier tinagordonchism comedy
2618,10186,The Rocker,1970s drums groupie rainnwilson joshgad christinaapplegate petercattaneo comedy music
2619,25704,Post Grad,career family unemployment alexisbledel zachgilford rodrigosantoro vickyjenson comedy
2620,133694,Promised Land,smalltown campaign salesman mattdamon johnkrasinski francesmcdormand gusvansant drama
2621,19265,Whatever Works,loveatfirstsight runaway agedifference larrydavid evanrachelwood adambrooks woodyallen comedy romance
2622,36047,The In Crowd,womandirector susanward loriheuring matthewsettle marylambert thriller
2623,8053,The Three Burials of Melquiades Estrada,borderpatrol unitedstates–mexicobarrier promise tommyleejones barrypepper dwightyoakam tommyleejones adventure crime drama
2624,2290,Jakob the Liar,jewry schutzstaffel jewishlife robinwilliams arminmueller-stahl hannahtaylor-gordon peterkassovitz comedy drama history
2625,5236,Kiss Kiss Bang Bang,detective loser custodybattle robertdowneyjr. valkilmer michellemonaghan shaneblack action comedy crime
2626,6552,Idle Hands,teenager attic knittingneedle devonsawa sethgreen jessicaalba rodmanflender thriller comedy horror
2627,1018,Mulholland Drive,schizophrenia identity amnesia naomiwatts lauraharring annmiller davidlynch thriller drama mystery
2628,10075,Blood and Chocolate,chocolate werewolf womandirector agnesbruckner hughdancy katjariemann katjavongarnier drama fantasy horror
2629,38031,You Will Meet a Tall Dark Stranger, gemmajones anthonyhopkins naomiwatts woodyallen comedy drama romance
2630,42188,Never Let Me Go,soul basedonnovel sadness careymulligan andrewgarfield keiraknightley markromanek drama romance sciencefiction
2631,112430,The Company,miniseries chriso'donnell alfredmolina michaelkeaton mikaelsalomon drama
2632,6687,Transsiberian,china marriedcouple backpacker woodyharrelson emilymortimer katemara bradanderson thriller crime mystery
2633,13853,The Clan of the Cave Bear,stoneage tribe cavemen darylhannah pamelareed jamesremar michaelchapman adventure drama
2634,31306,Crazy in Alabama, melaniegriffith davidmorse lucasblack antoniobanderas comedy drama
2635,8461,Funny Games,brotherbrotherrelationship boat psychopath naomiwatts timroth michaelpitt michaelhaneke horror thriller crime
2636,331592,Listening,secret telepathy technology thomasstroppel artieahr ambermariebollinger khalilsullins drama thriller sciencefiction
2637,47692,Felicia's Journey,suspense seriesofmurders bobhoskins elainecassidy arsinéekhanjian atomegoyan drama
2638,19,Metropolis,manvsmachine undergroundworld inventor brigittehelm alfredabel gustavfröhlich fritzlang drama sciencefiction
2639,10045,District B13,paris bomb vororte davidbelle cyrilraffaelli tonyd'amario pierremorel action thriller sciencefiction
2640,400,Things to Do in Denver When You're Dead,fathersonrelationship bountyhunter boat andygarcía christopherlloyd williamforsythe garyfleder drama crime
2641,253450,The Assassin,assassin tangdynasty ancientchina shuqi changchen nikkihsieh houhsiao-hsien action drama history
2642,9104,Buffalo Soldiers,germany corruption sex joaquinphoenix edharris scottglenn gregorjordan drama comedy war
2643,11190,The Return,return brother heavyrain vladimirgarin konstantinlavronenko nataliyavdovina andreyzvyagintsev thriller drama mystery
2644,16353,Ong Bak 2,sequel tonyjaa sarunyuwongkrachang sorapongchatree tonyjaa adventure action thriller
2645,23759,Centurion,romanempire ancientrome ancientworld michaelfassbender olgakurylenko davidmorrissey neilmarshall adventure action drama
2646,24206,Silent Trigger, dolphlundgren ginabellman conraddunn russellmulcahy drama action thriller
2647,10185,The Midnight Meat Train,photographer butcher vegetarian bradleycooper vinniejones brookeshields ryûheikitamura mystery drama crime
2648,75033,Winnie Mandela,biography nelsonmandela eliaskoteas terrencehoward jenniferhudson darrelljamesroodt drama
2649,74536,The Son of No One, channingtatum alpacino juliettebinoche ditomontiel drama thriller crime
2650,31668,All The Queen's Men,transvestism worldwarii mattleblanc eddieizzard jamescosmo stefanruzowitzky action comedy drama
2651,13501,The Good Night,dream midlifecrisis luciddreaming penélopecruz martinfreeman gwynethpaltrow jakepaltrow comedy drama romance
2652,15208,Bathory: Countess of Blood,sex legend countess annafriel karelroden hansmatheson jurajjakubisko drama fantasy
2653,172391,Khumba,3d khumba jaket.austin liamneeson stevebuscemi anthonysilverston animation adventure family
2654,262543,Automata,artificialintelligence rain future antoniobanderas birgittehjortsørensen dylanmcdermott gabeibáñez thriller sciencefiction
2655,9288,Dungeons & Dragons: Wrath of the Dragon God,fighter royalty curse brucepayne markdymond clemencyburton-hill gerrylively action adventure fantasy
2656,370980,Chiamatemi Francesco - Il Papa della gente,pope biography rodrigodelaserna sergiohernández àlexbrendemühl danieleluchetti drama
2657,20083,Shinjuku Incident,drugstealing yakluza shinjuku jackiechan naototakenaka danielwu derekyeetung-sing drama action thriller
2658,40880,Pandaemonium, linusroache johnhannah samanthamorton julientemple drama foreign
2659,137,Groundhog Day,dejavu groundhog weatherforecast billmurray andiemacdowell chriselliott haroldramis romance fantasy drama
2660,264999,Magic Mike XXL,malefriendship stripclub roadtrip channingtatum mattbomer joemanganiello gregoryjacobs comedy drama music
2661,454,Romeo + Juliet,shakespeare forbiddenlove gunviolence leonardodicaprio clairedanes johnleguizamo bazluhrmann drama romance
2662,53457,Sarah's Key, kristinscottthomas nielsarestrup frédéricpierrot gillespaquet-brenner drama war
2663,288980,Freedom,ship freedom slave cubagoodingjr. williamsadler sharonleal petercousens drama
2664,33,Unforgiven,prostitute sheriff bounty clinteastwood genehackman morganfreeman clinteastwood western
2665,1951,Manderlay,southernusa slavery duringcreditsstinger brycedallashoward isaachdebankolé dannyglover larsvontrier drama
2666,12405,Slumdog Millionaire,slum indianlead cheating devpatel freidapinto anilkapoor dannyboyle drama romance
2667,10998,Fatal Attraction,sexualobsession wifehusbandrelationship deceivedwife michaeldouglas glennclose annearcher adrianlyne drama romance thriller
2668,114,Pretty Woman,prostitute capitalism cinderella juliaroberts richardgere ralphbellamy garrymarshall romance comedy
2669,9396,Crocodile Dundee II,newyork crocodile australia paulhogan lindakozlowski johnmeillon johncornell adventure comedy
2670,319910,Broken Horses, maríavalverde vincentd'onofrio thomasjane vidhuvinodchopra thriller mystery drama
2671,2604,Born on the Fourth of July,vietnamveteran posttraumaticstressdisorder bar tomcruise raymondj.barry carolinekava oliverstone drama war
2672,864,Cool Runnings,winter trainer olympicgames leonrobinson douge.doug rawled.lewis jonturteltaub comedy
2673,14435,My Bloody Valentine,sheriff miner delusion jensenackles jaimeking kerrsmith patricklussier mystery horror
2674,1931,Stomp the Yard,loveatfirstsight lossofbrother breakdance columbusshort meagangood ne-yo sylvainwhite drama music
2675,691,The Spy Who Loved Me,londonengland submarine england rogermoore barbarabach curdjürgens lewisgilbert adventure action thriller
2676,9877,Urban Legend,college murder urbanlegend aliciawitt jaredleto rebeccagayheart jamieblanks horror thriller
2677,62008,Good Deeds,africanamerican singlemother fiancéfiancéerelationship tylerperry phyliciarashād thandienewton tylerperry comedy drama romance
2678,12227,White Fang,basedonnovel gold treasure klausmariabrandauer ethanhawke seymourcassel randalkleiser action adventure drama
2679,13824,Superstar, mollyshannon willferrell elainehendrix brucemcculloch comedy family
2680,71688,The Iron Lady,capitalism primeminister argentina merylstreep anthonystewarthead harrylloyd phyllidalloyd history drama
2681,15173,Jonah: A VeggieTales Movie, philvischer mikenawrocki timhodge philvischer action adventure animation
